IN,NN,TO,VB,NN,NN,NNP,NN
CD,JJ,NN,VBZ,IN,DT,NN,NNS
NN,RB,JJ,NN,NN,IN,DT,NN
NNP,PRP,VBP,VB,WRB,PRP,RB,VBD
CC,JJ,PRP,VBP,VB,WRB,TO,VB
PRP,VBP,RB,VBN,IN,NN,IN,NN
RB,RB,VB,NN,DT,NN,DT,NN
IN,NN,TO,VB,NN,NN,NNP,NN
DT,JJS,NN,CC,JJ,NNS,RP,NN
NNP,NNS,CC,DT,NNS,VB,PRP$,NN
IN,PRP,VBP,JJ,VB,PRP$,PRP$,RB
NNP,NN,RB,VB,IN,NN,IN,DT
VBP,PRP,RB,VBD,NN,IN,DT,NN
RB,PRP,VBG,IN,PRP,VBD,PRP,NN
PRP$,NN,VBZ,DT,JJ,JJ,PRP$,NN
PRP,RB,VBP,NNS,NN,IN,PRP$,NNS
NNP,DT,NN,PRP,VBP,DT,NNS,PRP
NN,CC,VB,PRP$,NN,NNS,CC,NNS
DT,PRP,VBP,VBZ,DT,NNS,CC,NNS
VBG,IN,VBG,PRP,NNS,IN,DT,NN
NNP,JJ,NNS,RB,NNP,VB,PRP$,NNS
RB,NNP,VB,VBG,NN,NN,CC,NNS
NNP,NN,IN,NNP,VBZ,DT,NN,VBP
NNP,IN,PRP,NNS,WRB,PRP,VBP,PRP
CC,RB,RB,PRP,VBP,VB,DT,NNP
RB,VBN,DT,NN,PRP$,DT,JJ,NN
VBN,IN,NNP,NNP,NNP,CC,NNP,NNP
PRP,VBP,IN,PRP,VBP,IN,DT,NN
DT,NNS,RB,RB,IN,EX,JJ,NN
WP,VBD,VBG,DT,NN,IN,NNP,NNP
DT,JJ,VBD,NNP,VBZ,VBN,IN,NNP
PRP$,NN,VBD,VBN,IN,DT,NN,WRB
NNP,NNS,PRP,VBP,VBN,PRP,VBD,NN
NNS,WDT,NNP,NN,NN,IN,DT,NN
DT,PRP,NNS,VBP,PDT,DT,JJ,NNS
VBN,TO,RB,VB,RB,RB,NN,NN
RB,WP,DT,NN,PRP,VBP,VBP,RB
CC,NNP,RB,VB,CC,PRP,VBP,JJ
NNP,NN,NN,NN,NN,NN,NN,NN
NNP,CC,JJ,NN,DT,JJ,NN,NN
PRP,RB,VB,TO,VB,PRP$,NN,RB
RB,NNP,VBP,DT,RB,JJR,NN,RB
NNS,VBP,PRP,RB,TO,DT,JJ,NN
CC,PRP,VBD,VBN,IN,PRP,VBP,PRP
JJ,NN,IN,DT,NN,IN,PRP$,NN
JJ,NN,CC,VBP,PRP$,NN,NN,NN
RB,VBG,IN,DT,NN,VBD,CC,VB
CC,NN,CC,NN,IN,PRP,VBP,RB
JJ,VBD,DT,NN,NN,IN,PRP$,NN
NNS,IN,NN,PRP,NNS,IN,NN,PRP
NNS,IN,NN,PRP,NNS,IN,NN,PRP
CD,NN,PRP,VBP,PRP,VB,PRP,JJ
NN,IN,PRP$,NN,IN,PRP,VBZ,IN
NNP,RP,IN,PDT,DT,NNS,CC,NNS
CC,VB,WP,IN,VBD,VBD,TO,VB
CD,NN,PRP,VBP,PRP,VB,PRP,JJ
NN,IN,PRP$,NN,IN,PRP,VBZ,IN
JJ,RB,VBP,PRP$,NN,IN,DT,NN
PRP,VBP,RB,PRP,VBD,DT,JJ,NN
DT,JJ,NN,NN,NN,PRP$,NNS,VBP
VB,DT,NN,RP,IN,PRP$,JJ,NN
CD,NN,PRP,VBP,PRP,VB,PRP,JJ
NN,IN,PRP$,NN,IN,PRP,VBZ,IN
CD,NN,PRP,VBP,PRP,VB,PRP,JJ
NN,IN,PRP$,NN,IN,PRP,VBZ,IN
NNP,RB,RB,JJ,NN,TO,VB,PRP
DT,NN,VBP,IN,NN,NN,NN,PRP
RB,VB,IN,NNP,VBG,VBD,RP,RB
NNP,RB,RB,NN,VBP,TO,VB,PRP
NNP,RB,RB,NN,VBP,TO,VB,PRP
NNP,CC,VB,PRP,IN,DT,NN,NN
NNP,RB,RB,NN,VBP,TO,VB,PRP
NNP,RB,RB,NN,VBP,TO,VB,PRP
PRP,VBD,IN,JJ,NN,IN,PRP$,NN
PRP,VBP,WRB,JJ,JJ,NNS,PRP,VBP
VBN,IN,NNP,NNP,NNP,CC,NNP,NNP
PRP,VBP,IN,PRP,VBP,IN,DT,NN
DT,NNS,RB,RB,IN,EX,JJ,NN
WP,VBD,VBG,DT,NN,IN,NNP,NNP
DT,JJ,VBD,NNP,VBZ,VBN,IN,NNP
WP,VBZ,IN,JJ,VB,NN,RB,RB
WP,IN,DT,JJ,NN,VBZ,JJ,NN
NN,TO,VB,NN,IN,DT,NN,NN
NN,TO,VB,NN,IN,DT,NN,NN
NNP,WP,PRP,VBP,NNS,IN,JJ,VBP
PRP,VBP,NN,IN,PRP,IN,DT,NN
PRP,MD,VB,PRP$,NN,CC,PRP$,NN
RB,IN,PRP,VBD,DT,NNS,IN,PRP
PRP$,NNS,VBP,JJ,PRP$,JJ,NN,NN
VB,PRP$,FW,NN,RB,PRP,VBD,IN
RB,IN,PRP,VBD,DT,NNS,IN,PRP
PRP,VBP,NN,IN,PRP,VBP,PRP,NN
PRP,VBP,DT,IN,PRP$,NN,IN,PRP
PRP,MD,VB,PRP$,NN,CC,PRP$,NN
PRP,VBP,NN,NNP,RB,VBP,PRP,RP
DT,PRP,VBP,JJ,RB,VBP,PRP,RP
PRP,VBP,NN,NNP,RB,VBP,PRP,RP
DT,PRP,VBP,JJ,RB,VBP,PRP,RP
NNP,IN,DT,NN,IN,PRP$,VBG,NN
VBG,JJ,VB,PRP$,NN,IN,PRP$,NN
NNP,NNP,CC,NNP,VBP,RP,DT,VBG
NNP,IN,DT,NN,IN,PRP$,VBG,NN
PRP,NN,IN,JJ,NN,NNP,NN,NNP
PRP,VBP,JJ,RB,PRP,VBP,NNP,NNP
NNP,VBZ,NN,DT,PRP$,NNP,NNP,NN
PRP,VBP,JJ,RB,PRP,VBP,NNP,NNP
NNP,MD,VB,JJ,JJ,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
NNP,MD,VB,JJ,JJ,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
NNP,IN,NNP,RB,JJ,NNP,NNP,NN
NNP,VBD,DT,NNS,WRB,DT,NNS,VB
NNP,VBD,DT,NNS,WRB,DT,NNS,VB
VB,PRP$,NN,NN,CC,VB,DT,NN
NNP,MD,VB,JJ,JJ,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
NNP,MD,VB,JJ,JJ,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
CD,NNS,RB,IN,VBD,JJ,CD,CD
JJ,NNS,RB,IN,VBD,JJ,CD,CD
DT,VBP,PRP$,NN,NNP,IN,PRP$,NN
NN,CC,PRP$,NN,JJ,JJ,NNS,VBP
NNP,MD,VB,JJ,JJ,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
NNP,MD,VB,JJ,JJ,JJ,JJ,NN
JJ,NN,JJ,JJ,NN,JJ,NN,NN
PRP,VBD,JJR,IN,PRP,PRP,VBP,JJ
PRP,VBD,TO,VB,VB,PRP$,NNS,VBP
RB,VBN,TO,VB,VB,PRP$,NN,NN
PRP,VBP,RB,VBP,WP,PRP,MD,VB
IN,PRP,VBP,VBP,IN,PRP,DT,JJ
PRP,MD,RB,VB,IN,PDT,DT,NN
IN,PRP,VBP,DT,NN,IN,PRP$,NN
IN,NNP,CC,DT,NN,JJ,NN,NN
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
PRP,VBD,DT,NNS,IN,PRP$,NN,NN
PRP,VBP,NN,PRP,VBP,DT,NN,NN
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
JJ,NNP,VBZ,WP,PRP,VBP,PRP,NN
RB,VBP,IN,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
NN,IN,PRP,PRP,VBP,PRP,VBD,PRP
VBD,DT,JJ,NN,PRP,DT,NN,NN
WP,PRP,VBP,WP,WP,WP,PRP,VBP
WP,PRP,VBP,WP,WP,WP,PRP,VBP
NNP,NN,NN,JJ,NNP,NN,PRP$,NN
NNP,NN,WDT,WRB,DT,NNP,NN,NN
NNP,NN,WDT,RB,IN,NNP,NNP,NNP
WP,PRP,VBP,WP,WP,WP,PRP,VBP
WP,PRP,VBP,WP,WP,WP,PRP,VBP
VB,NN,IN,NN,NN,NN,IN,NN
NNP,IN,DT,NN,VBG,RP,DT,NN
CC,IN,RB,RB,VB,PRP,VBZ,PRP
DT,NN,NN,WDT,NNP,NN,VBZ,RP
PRP,VBP,RB,IN,NNS,IN,PRP$,NN
NNP,NN,IN,NN,IN,NNP,VBG,NN
NNP,IN,DT,NN,VBG,RP,DT,NN
CC,IN,RB,RB,VB,PRP,VBZ,PRP
VB,TO,DT,NN,IN,DT,NNP,NNP
NNP,CC,VBZ,DT,NN,IN,DT,NN
DT,JJ,NNP,NNP,RB,IN,DT,NN
NNP,NNP,PRP,RB,VBD,PRP,DT,VBP
JJ,VBP,PRP,VBD,DT,NN,TO,VB
NNP,IN,DT,NN,VBG,RP,DT,NN
CC,IN,RB,RB,VB,PRP,VBZ,PRP
VB,DT,NN,IN,DT,NN,CC,NN
IN,PRP,VBP,VBD,DT,NN,TO,DT
RB,IN,PRP,VBD,PRP,DT,NNP,NN
WP,VBZ,TO,DT,NNS,WDT,PRP,VBP
RB,IN,DT,NN,PRP$,NN,NNP,NNP
NN,CC,JJ,NN,NNP,VBD,RP,RB
CC,PRP,VBZ,DT,NN,NNP,RB,VB
WRB,DT,NNS,VBP,TO,VB,IN,PRP
NNP,DT,JJ,NN,IN,DT,JJ,NNS
VB,DT,NN,NNS,VBP,DT,NNP,NNP
NNS,RBR,IN,NNS,VBP,RP,PRP$,NN
WRB,DT,NNS,VBP,TO,VB,IN,PRP
WRB,DT,NNS,VBP,TO,VB,IN,PRP
PRP,VBP,RP,JJ,NNP,DT,JJ,NN
IN,DT,NN,NN,CC,IN,DT,NNS
PRP$,NNS,VBP,RB,PRP,IN,DT,NN
WRB,DT,NNS,VBP,TO,VB,IN,PRP
VB,PRP$,NNS,RB,VBG,WP,PRP,VBP
NNP,NNS,JJR,IN,VBG,NNP,NN,NNS
CC,VB,PRP,VB,RP,NN,PRP,NNS
PRP,VBP,IN,PRP$,NN,NN,VBD,DT
NN,IN,PRP,CC,PRP$,NN,IN,EX
NNP,RB,PRP,VBP,CC,RB,PRP,VBP
NNP,PRP$,JJ,NN,DT,NN,DT,NNS
CC,PRP,VBP,RB,CC,PRP,VBP,VB
RB,RB,NN,JJ,IN,NNP,NNP,NNP
CC,IN,PRP,VBP,JJ,IN,NN,VB
DT,PRP,VBP,IN,DT,JJ,JJ,NN
NNP,RB,VBP,DT,VBG,NN,TO,VB
VBP,PRP,VB,IN,NNP,PRP,VBP,NNS
NNS,NN,IN,PRP,VBD,IN,NN,NN
IN,DT,JJ,NN,IN,PRP$,NN,NN
CD,IN,DT,NN,CD,IN,DT,NNS
NNP,NNP,PRP,VBP,MD,PRP,VB,PRP
RB,VB,PRP$,NN,VB,PRP,VB,NN
NN,VBD,DT,NN,IN,PRP,VBD,PRP
NN,VBD,DT,NN,IN,PRP,VBD,PRP
PRP$,NN,TO,VB,DT,NN,PRP,VBP
CC,NN,IN,NN,VBD,VBD,TO,NN
RB,VBP,DT,NN,RB,VBP,DT,NN
PRP,VBP,DT,NNP,PRP$,NN,TO,VB
PRP,VBP,DT,NNP,PRP$,NN,TO,VB
JJ,NN,IN,CD,NNS,IN,PRP$,NN
NN,VBD,DT,NN,IN,PRP,VBD,PRP
NN,VBD,DT,NN,IN,PRP,VBD,PRP
NNP,NN,IN,PRP$,JJ,NNP,NNP,NNP
IN,PRP,VBD,NN,JJ,NNP,IN,DT
NNP,CD,NNP,NNP,IN,DT,NN,NN
NNP,WRB,NNP,IN,IN,PRP,VBZ,RP
NNP,NN,NN,NN,CC,DT,NN,NN
PRP,VBP,PRP,VBP,NNS,IN,DT,NN
CC,PRP,VBP,VBP,RB,PRP,VBP,JJ
PRP,VBP,NN,CC,PRP,VBD,RB,RB
PRP,VBD,VBG,CC,RB,PRP,RB,VBD
PRP,VBP,JJ,TO,VB,WP,PRP,VBP
PRP,VBP,VBN,PRP$,NN,IN,DT,NN
VBG,PDT,DT,NNS,IN,PRP,RB,VBD
PRP,VBP,PRP,VBP,CC,DT,NN,VB
PRP,VBP,VB,DT,NN,IN,PRP,VBP
CC,NNP,VB,CD,NN,IN,DT,NNS
IN,PRP,VB,DT,JJ,NN,IN,DT
PRP,VBP,RB,NN,PRP,VBP,DT,NN
NNP,RB,DT,NNS,VBP,IN,DT,NN
IN,DT,PRP$,NNS,VBP,RB,IN,NN
RB,TO,VB,PRP,JJ,CC,VB,PRP
IN,DT,NNS,IN,NN,NNS,DT,NN
PRP,VBD,RP,IN,NN,IN,DT,NN
CC,VBD,NNP,NN,NN,IN,DT,NN
WP,VBZ,DT,JJ,NN,IN,PRP,DT
DT,NN,VBD,PRP,VBP,PRP,VBN,NN
NNP,JJ,TO,DT,NN,IN,PRP$,NN
PRP,VBD,IN,PRP$,NN,JJ,NN,NN
IN,PDT,DT,NNS,PRP,MD,VB,NN
RB,NNP,JJ,VBN,IN,DT,CD,NNS
VBN,RP,DT,NN,VBD,JJ,IN,DT
PRP,VBD,RB,IN,PRP,VBP,PRP$,NN
NNP,PRP,VBD,PRP$,NN,RB,IN,PRP
PRP,VBD,NNP,NNP,NN,VB,PRP$,NN
DT,NN,VBD,JJ,DT,NNS,VBD,VBN
NNP,NNP,PRP$,NN,VBZ,RB,TO,VB
DT,NN,VBN,IN,IN,PRP$,NN,NN
PRP,VBZ,PRP,VBP,VB,JJ,PRP$,NN
NNP,NN,PRP,IN,DT,NN,PRP,VBP
RB,IN,PRP,VBP,RB,VBP,TO,VB
CC,IN,PRP,VBP,TO,VB,RP,NN
NNP,PRP,VBP,IN,NNP,VBG,IN,PRP
NNP,VBG,NNP,NN,IN,DT,NNP,NNP
NNP,DT,NNS,IN,NN,PRP$,NN,IN
NNP,CC,NNP,NNP,VBN,VBD,DT,NN
NNP,DT,NN,CC,NNP,VBG,DT,NN
PRP$,JJ,NN,NN,NN,NN,IN,PRP
NNP,VBD,NNS,VBN,TO,VB,IN,PRP
NNP,VBG,NNP,NN,IN,DT,NNP,NNP
VBG,IN,DT,NN,VBN,PRP,VBP,VB
PRP,MD,VB,IN,PRP,VBG,IN,NN
NN,PRP,VBD,PRP,IN,VBZ,DT,NN
PRP,VBD,RB,VBD,IN,NN,IN,NN
NNP,VBG,NNP,NN,IN,DT,NNP,NNP
VBG,IN,DT,NN,NN,IN,PRP$,NNP
NNP,VBP,NNP,NNP,VB,PRP$,NNS,VBD
WRB,PRP$,NN,NN,VB,PRP,VB,PRP
UH,NN,NNP,RB,JJ,IN,NN,NN
PRP,VBP,IN,IN,NN,VBD,RP,NN
NNP,NNP,NNP,NNP,NNP,CC,NNP,NNP
NNP,NNP,NNP,NNP,NNP,NNP,CC,NNP
NNP,VBP,IN,NN,VBP,WDT,VBP,IN
NNP,VBZ,JJ,NNS,JJ,NNS,JJ,NNS
PRP,VBP,TO,VB,PRP,IN,NNS,VBP
NNP,PRP,RB,VBD,PRP$,JJ,NN,CC
PRP,RB,DT,JJ,NN,IN,DT,NN
PRP,RB,DT,JJ,NN,IN,DT,NN
NNP,NN,PRP,MD,VB,DT,NN,NN
PRP,MD,VB,PRP,PRP,MD,VB,PRP
PRP,VBP,VBP,PRP,PRP,VBP,VBP,PRP
WRB,NNP,RB,NNP,RB,VB,IN,PRP
WRB,NNP,RB,NNP,RB,VB,IN,PRP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,WP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
WRB,NNP,RB,NNP,RB,VB,IN,PRP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
NN,WRB,PRP,NNS,JJ,IN,RB,RB
WRB,NNP,RB,NNP,RB,VB,IN,PRP
WRB,NNP,RB,NNP,RB,VB,IN,PRP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
VB,RP,VB,RP,VB,RP,VB,RP
JJ,NN,NN,NN,PRP,IN,DT,NN
JJ,NN,NN,NN,PRP,IN,DT,NN
NNP,NN,PRP$,NN,NNP,PRP$,NN,NN
NNP,NN,NN,IN,PRP$,NNP,NN,NN
NNP,VBZ,DT,CD,VBD,RB,DT,NN
NNS,IN,DT,NN,VB,DT,JJ,NN
NNP,IN,DT,NN,IN,PRP$,NN,NN
NNP,JJ,NN,IN,DT,NNS,IN,NN
PRP,VBP,TO,VB,PRP$,JJ,NNP,NNP
PRP,VBZ,DT,NN,VBP,DT,NNS,RP
PRP,VBP,RB,NN,PRP,VBP,VB,IN
PRP,VBZ,DT,NN,VBP,DT,NNS,RP
PRP,VBP,RB,NN,PRP,VBP,VB,IN
NN,TO,PRP$,NNS,PRP,VBP,DT,NN
NNP,IN,DT,NNP,IN,PRP$,JJ,NN
NN,PRP,VBP,IN,PRP$,NN,IN,NN
PRP,VBP,NN,JJ,NNS,IN,JJ,NN
DT,NN,PRP,VBP,VB,DT,NN,NN
VBN,DT,NN,RB,VBD,PRP,NNP,NNP
DT,NNS,VBP,NN,VBP,WP,TO,VB
VB,PRP$,NN,IN,WRB,PRP$,DT,IN
PRP,VBP,RB,WRB,PRP,VBP,VB,PRP
IN,PRP,VBP,IN,PRP,VBP,TO,NNS
PRP,VBD,DT,NN,TO,PRP$,NN,CC
NNP,PRP,IN,PRP,VBD,JJ,NN,NNS
PRP,VBD,TO,VB,NNS,IN,NN,NNS
PRP,VBZ,NN,PRP,VB,CC,DT,WDT
NNP,DT,JJS,IN,PRP,VBD,NN,PRP
IN,PRP,VBD,IN,NNS,IN,NNP,NNP
RB,PRP$,JJ,CC,JJ,JJ,CC,JJ
PRP,VBP,JJ,NN,PRP,VBP,JJ,NN
PRP$,NN,MD,VB,VBN,NNP,CC,NNP
VBN,IN,NNP,NNP,CC,NNP,NNP,NN
PRP,VBP,WRB,PRP,VBP,WRB,NNP,RB
CC,PRP,VBP,IN,PRP,CC,DT,NNS
RB,IN,PRP,VBD,PRP,IN,PRP$,NNS
PDT,DT,NNS,VBG,RB,PRP,VBP,RB
JJ,NN,CC,PRP,VBZ,IN,DT,NN
JJ,CD,JJ,NN,IN,PRP,VBD,VBN
CC,VB,VBG,PRP$,IN,IN,DT,NNP
NNP,NNP,VBG,IN,PRP,NNS,IN,NNP
VBN,IN,NNP,NNP,CC,NNP,NNP,NN
IN,DT,NNP,NN,IN,DT,JJ,NN
VB,DT,JJ,NN,IN,DT,JJ,CD
WRB,DT,NNS,VBP,PRP,VBP,RB,NNP
WRB,VBP,PRP,IN,PRP,VBD,VBG,NN
NNP,VBP,DT,DT,DT,VBZ,DT,NN
WRB,PRP,VBP,NNP,NN,NNP,NNP,RB
NNP,NNP,IN,PRP$,NN,VBP,NN,NN
VB,DT,NN,NN,NN,PRP,VBP,NN
UH,PRP$,NNP,DT,PRP,VBD,VBD,DT
NN,IN,PRP$,NN,DT,CC,DT,NN
PRP,VBP,PRP,VB,PRP,VB,PRP,VB
JJS,NN,IN,DT,NN,IN,NNP,NN
MD,PRP,VB,IN,PRP$,NN,DT,NN
RB,PRP$,NN,NN,DT,NNS,VBP,PRP
NN,IN,PRP$,NN,DT,CC,DT,NN
PRP,VBP,PRP,VB,PRP,VB,PRP,VB
VB,PRP,JJ,NNS,PRP,VBP,NNP,IN
NN,IN,PRP$,NN,DT,CC,DT,NN
PRP,VBP,PRP,VB,PRP,VB,PRP,VB
NNP,PRP,DT,RB,NN,PRP,VBP,IN
NN,PRP,VBD,DT,NNS,WDT,VBP,PRP
PRP,VBP,JJ,RB,PRP,VBP,JJ,NN
PRP,VBP,RB,IN,NNP,NNP,PRP,VBP
PRP,VBP,RB,IN,NNP,NNP,VBZ,NN
NN,RB,IN,PRP,VBD,DT,NN,PRP
NNS,IN,NN,IN,IN,DT,NN,NN
NN,IN,DT,NNS,PRP,RB,VBN,IN
PRP,CC,PRP,PRP,RB,VB,NN,IN
NN,IN,DT,NNS,NNP,RB,VBN,IN
NNS,IN,PRP$,NN,JJ,NN,RP,NN
NNS,RB,JJ,CC,PRP,RB,VBP,RB
NNS,RB,RB,VB,WRB,PRP,VBP,RB
PRP,VBP,PRP,VBD,JJ,NN,IN,PRP
RB,IN,PRP,VBP,DT,NN,VB,PRP
CC,NNS,WRB,PRP,VBP,DT,CD,NN
NNP,RP,RB,IN,CC,VB,PRP,VB
NNP,RP,RB,IN,CC,VB,PRP,VB
NN,IN,NN,RP,NNP,VB,PRP,VB
NNP,RP,RB,IN,CC,VB,PRP,VB
VBN,IN,NNP,NNP,NNP,CC,NNP,NNP
PRP,VBP,PRP$,JJ,NN,CC,NN,RB
PRP,VBP,PRP$,JJ,NN,CC,NN,RB
PRP,VBP,PRP$,JJ,NN,CC,NN,RB
PRP,VBP,PRP$,JJ,NN,CC,NN,RB
RB,VBN,IN,VBD,VBG,NN,VBG,NN
RB,VBN,IN,VBD,VBG,NN,VBG,NN
RB,VBN,IN,VBD,VBG,NN,VBG,NN
RB,VBN,IN,VBD,VBG,NN,VBG,NN
RB,VBN,IN,VBD,VBG,NN,VBG,NN
RB,VBN,IN,VBD,VBG,NN,VBG,NN
PRP,VBP,JJ,PRP$,NN,NNS,IN,NN
NNP,VBP,PRP$,NN,CC,NN,NN,PRP
PRP,VBP,IN,WRB,JJ,PRP,VBP,PRP
PRP,VBD,PRP,IN,TO,DT,NN,NNS
RB,NNP,VBD,PRP,VBD,JJ,CC,NNS
PRP,VBD,VBN,IN,DT,IN,PRP$,NNS
PRP,VBD,VBN,IN,DT,IN,PRP$,NNS
JJ,NN,IN,DT,JJ,NNP,IN,JJ
NN,CC,PRP,VBP,WRB,DT,VBD,VB
UH,CC,PRP,VBP,WRB,DT,VBD,VB
PRP,VBD,TO,VB,RB,TO,PRP,VB
IN,NNP,NNS,WRB,PRP$,NN,VBD,PRP
PRP,VBD,VBG,IN,DT,IN,PRP$,NNS
NNP,RP,DT,IN,VBN,NN,NN,JJ
NNP,VBP,DT,FW,NNP,IN,NN,NN
UH,CC,PRP$,JJ,NN,IN,PRP$,NN
PRP,VBP,TO,VB,PRP$,NNS,VBP,NN
PRP,VBP,VB,PRP,VB,NNS,IN,NNP
PRP,VBD,CD,NNS,RB,WRB,NN,IN
PRP,VBD,RB,IN,DT,NNP,NN,NNP
UH,PRP,VBP,VBN,IN,DT,NN,NN
NNP,NN,PRP,VBD,PRP,IN,DT,NN
PRP,VBD,DT,NN,PRP,VBD,DT,NN
VBN,IN,NNP,CC,NN,NNP,VBZ,NN
PRP,VBP,PRP$,JJ,JJ,NN,VBD,PRP
PRP,VBD,VBN,IN,DT,IN,DT,NN
NNP,PRP,TO,VB,VB,PRP$,NN,NNS
PRP,VBD,VBG,NN,IN,DT,NN,NNS
PRP,VBD,NN,RB,RB,IN,PRP$,NN
CC,RB,VBG,RP,IN,DT,NNS,JJ
NNP,VBP,WP,NNP,VBG,DT,JJ,NN
PRP$,JJ,NN,VBZ,IN,NNP,CC,VB
RB,VBG,JJR,NN,IN,PRP,CC,VB
NNP,NN,IN,DT,NNS,NNP,VBD,RP
NNP,DT,NN,TO,VB,DT,NN,NN
CC,NNS,RB,PRP,CC,PRP,VBP,JJ
IN,PRP$,CD,NN,PRP,VBP,IN,PRP
VBG,IN,DT,NN,DT,IN,PRP$,NN
PRP,VBP,RB,VBN,IN,PRP,VBP,IN
NN,PRP,VBP,NNS,IN,VBG,VBN,TO
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
JJ,NN,PRP,VBP,TO,VB,PRP$,NN
UH,NNP,VB,PRP,VB,PRP$,JJ,NN
PRP$,NNS,VBN,JJR,IN,PRP$,NNS,VBP
UH,NNP,NNP,DT,NN,CC,DT,NN
NNP,NN,PRP,RB,IN,DT,NNS,VBP
PRP,VB,IN,PRP$,NNP,NNP,NN,VBD
NNP,VBZ,PRP,IN,PRP,VBD,NN,NN
PRP,VBP,DT,NN,PRP,VBP,NNP,NNP
NN,PRP,VBP,PRP,RB,VBD,IN,PRP
NNP,CC,VBZ,CD,JJR,NN,IN,PRP
PRP,VBD,JJ,NN,WDT,NNP,VBN,JJ
JJ,NN,NN,PRP,VBD,TO,VB,RP
JJ,JJ,NN,NN,IN,DT,JJ,NN
JJ,JJ,NN,NN,IN,DT,JJ,NN
CC,RB,PRP,VBP,JJ,NN,IN,DT
NNP,WP,VBD,VBD,CC,WP,VBD,VBN
DT,NNS,VBP,IN,NNP,NN,IN,NN
NNP,PRP,WRB,VBP,PRP,VB,RP,RB
NNP,NNP,RB,CC,NNP,RB,VBZ,RBR
PRP,VBN,VBD,PRP,JJ,IN,DT,NN
NNP,DT,NN,NN,IN,DT,NN,NN
DT,JJ,NNS,IN,PRP,VBP,VB,IN
PRP,VBP,IN,TO,VB,RB,JJ,NN
NNP,VBD,DT,JJ,PRP,RB,VBD,PRP
DT,JJ,NNS,IN,PRP,VBP,VB,IN
PRP,VBP,IN,TO,VB,RB,JJ,NN
PRP,VBP,VBP,PRP,VBP,PRP,DT,NNS
DT,NNP,NNP,NNS,VBP,VBN,IN,NNS
DT,NNP,NN,VBP,DT,JJ,NN,NN
NN,IN,DT,NN,NN,IN,DT,NN
NNP,RB,RB,PRP$,RB,DT,NN,NN
CC,DT,PRP,JJ,NNS,PRP,MD,VB
NNS,CC,NNS,VBP,PRP,VBP,PRP$,NNS
RB,RB,PRP,JJ,NNS,PRP,MD,VB
NNP,RB,RB,JJ,NNS,IN,DT,NNS
PRP$,NN,WDT,VBD,JJ,IN,DT,NNS
DT,NNP,VB,DT,JJS,IN,PRP,NN
CC,DT,PRP,JJ,NNS,PRP,MD,VB
NNS,CC,NNS,VBP,PRP,VBP,PRP$,NNS
RB,RB,PRP,JJ,NNS,PRP,MD,VB
NNP,VB,PRP,RP,PRP,VBD,PRP,VBD
IN,PRP$,JJ,NN,CC,PRP$,NN,NNS
NN,VBZ,NNP,NNP,IN,DT,NNP,NN
PRP,VBD,NNP,DT,IN,PRP$,NN,NN
NNP,PRP,VBP,VB,PRP,RP,DT,NN
PRP,RB,VBD,NNP,VBD,PRP,DT,NN
RB,PRP,VBP,RB,RB,PRP,VBP,RB
RB,WP,IN,WP,IN,WP,DT,NN
RB,PRP,VBP,RB,RB,PRP,VBP,RB
RB,WP,IN,WP,IN,WP,DT,NN
